Active,Confirmed,Date,Deaths,Fatality Rate,Recovered,State Name,State,Active Diff,Confirmed Diff,Deaths Diff,Recovered Diff,Lat,Lon,Land Area (mi2),Population,Population Density,Per Capita Income,Median Household Income
9835,10205,2020-05-06,370,0.0363,0,Rhode Island,RI,257,272,15,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
10142,10530,2020-05-07,388,0.0368,0,Rhode Island,RI,307,325,18,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
10380,10779,2020-05-08,399,0.037000000000000005,0,Rhode Island,RI,238,249,11,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
10571,10989,2020-05-09,418,0.038,0,Rhode Island,RI,191,210,19,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
10852,11274,2020-05-10,422,0.0374,0,Rhode Island,RI,281,285,4,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
11020,11450,2020-05-11,430,0.0376,0,Rhode Island,RI,168,176,8,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
11170,11614,2020-05-12,444,0.0382,0,Rhode Island,RI,150,164,14,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
11373,11835,2020-05-13,462,0.039,0,Rhode Island,RI,203,221,18,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
11548,12016,2020-05-14,468,0.0389,0,Rhode Island,RI,175,181,6,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
11740,12219,2020-05-15,479,0.0392,0,Rhode Island,RI,192,203,11,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
11945,12434,2020-05-16,489,0.0393,0,Rhode Island,RI,205,215,10,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
12175,12674,2020-05-17,499,0.0394,0,Rhode Island,RI,230,240,10,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
12289,12795,2020-05-18,506,0.0395,0,Rhode Island,RI,114,121,7,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
12419,12951,2020-05-19,532,0.0411,0,Rhode Island,RI,130,156,26,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
12818,13356,2020-05-20,538,0.0403,0,Rhode Island,RI,399,405,6,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
13015,13571,2020-05-21,556,0.040999999999999995,0,Rhode Island,RI,197,215,18,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
13157,13736,2020-05-22,579,0.0422,0,Rhode Island,RI,142,165,23,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
13355,13952,2020-05-23,597,0.0428,0,Rhode Island,RI,198,216,18,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
13457,14065,2020-05-24,608,0.0432,0,Rhode Island,RI,102,113,11,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
13457,14065,2020-05-25,608,0.0432,0,Rhode Island,RI,0,0,0,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
13576,14210,2020-05-26,634,0.0446,0,Rhode Island,RI,119,145,26,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
13698,14353,2020-05-27,655,0.0456,0,Rhode Island,RI,122,143,21,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
13817,14494,2020-05-28,677,0.0467,0,Rhode Island,RI,119,141,22,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
13942,14635,2020-05-29,693,0.0474,0,Rhode Island,RI,125,141,16,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
14108,14819,2020-05-30,711,0.048,0,Rhode Island,RI,166,184,18,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
14210,14928,2020-05-31,718,0.0481,0,Rhode Island,RI,102,109,7,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
14271,14991,2020-06-01,720,0.048,0,Rhode Island,RI,61,63,2,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
14380,15112,2020-06-02,732,0.0484,0,Rhode Island,RI,109,121,12,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
14477,15219,2020-06-03,742,0.0488,0,Rhode Island,RI,97,107,10,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
14569,15325,2020-06-04,756,0.0493,0,Rhode Island,RI,92,106,14,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
14669,15441,2020-06-05,772,0.05,0,Rhode Island,RI,100,116,16,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
14669,15441,2020-06-06,772,0.05,0,Rhode Island,RI,0,0,0,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
14669,15441,2020-06-07,772,0.05,0,Rhode Island,RI,0,0,0,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
14843,15642,2020-06-08,799,0.0511,0,Rhode Island,RI,174,201,27,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
14883,15691,2020-06-09,808,0.0515,0,Rhode Island,RI,40,49,9,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
14944,15756,2020-06-10,812,0.0515,0,Rhode Island,RI,61,65,4,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15039,15862,2020-06-11,823,0.0519,0,Rhode Island,RI,95,106,11,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15114,15947,2020-06-12,833,0.0522,0,Rhode Island,RI,75,85,10,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15114,15947,2020-06-13,833,0.0522,0,Rhode Island,RI,0,0,0,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15114,15947,2020-06-14,833,0.0522,0,Rhode Island,RI,0,0,0,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15242,16093,2020-06-15,851,0.0529,0,Rhode Island,RI,128,146,18,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15299,16164,2020-06-16,865,0.0535,0,Rhode Island,RI,57,71,14,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15337,16213,2020-06-17,876,0.054000000000000006,0,Rhode Island,RI,38,49,11,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15384,16269,2020-06-18,885,0.0544,0,Rhode Island,RI,47,56,9,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15443,16337,2020-06-19,894,0.0547,0,Rhode Island,RI,59,68,9,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15443,16337,2020-06-20,894,0.0547,0,Rhode Island,RI,0,0,0,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15443,16337,2020-06-21,894,0.0547,0,Rhode Island,RI,0,0,0,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15556,16459,2020-06-22,903,0.0549,0,Rhode Island,RI,113,122,9,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15627,16533,2020-06-23,906,0.0548,0,Rhode Island,RI,71,74,3,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15694,16606,2020-06-24,912,0.0549,0,Rhode Island,RI,67,73,6,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15720,16640,2020-06-25,920,0.0553,0,Rhode Island,RI,26,34,8,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15734,16661,2020-06-26,927,0.0556,0,Rhode Island,RI,14,21,7,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15734,16661,2020-06-27,927,0.0556,0,Rhode Island,RI,0,0,0,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15734,16661,2020-06-28,927,0.0556,0,Rhode Island,RI,0,0,0,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15818,16764,2020-06-29,946,0.0564,0,Rhode Island,RI,84,103,19,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15863,16813,2020-06-30,950,0.0565,0,Rhode Island,RI,45,49,4,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15897,16853,2020-07-01,956,0.0567,0,Rhode Island,RI,34,40,6,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
15982,16941,2020-07-02,959,0.0566,0,Rhode Island,RI,85,88,3,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16031,16991,2020-07-03,960,0.0565,0,Rhode Island,RI,49,50,1,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16031,16991,2020-07-04,960,0.0565,0,Rhode Island,RI,0,0,0,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16031,16991,2020-07-05,960,0.0565,0,Rhode Island,RI,0,0,0,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16031,16991,2020-07-06,960,0.0565,0,Rhode Island,RI,0,0,0,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16185,17154,2020-07-07,969,0.0565,0,Rhode Island,RI,154,163,9,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16233,17204,2020-07-08,971,0.0564,0,Rhode Island,RI,48,50,2,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16269,17243,2020-07-09,974,0.0565,0,Rhode Island,RI,36,39,3,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16336,17312,2020-07-10,976,0.0564,0,Rhode Island,RI,67,69,2,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16336,17312,2020-07-11,976,0.0564,0,Rhode Island,RI,0,0,0,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16336,17312,2020-07-12,976,0.0564,0,Rhode Island,RI,0,0,0,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16503,17487,2020-07-13,984,0.0563,0,Rhode Island,RI,167,175,8,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16603,17588,2020-07-14,985,0.055999999999999994,0,Rhode Island,RI,100,101,1,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16653,17640,2020-07-15,987,0.055999999999999994,0,Rhode Island,RI,50,52,2,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16723,17711,2020-07-16,988,0.0558,0,Rhode Island,RI,70,71,1,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16803,17793,2020-07-17,990,0.0556,0,Rhode Island,RI,80,82,2,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16803,17793,2020-07-18,990,0.0556,0,Rhode Island,RI,0,0,0,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16803,17793,2020-07-19,990,0.0556,0,Rhode Island,RI,0,0,0,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16909,17904,2020-07-20,995,0.0556,0,Rhode Island,RI,106,111,5,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
16990,17986,2020-07-21,996,0.0554,0,Rhode Island,RI,81,82,1,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
17065,18062,2020-07-22,997,0.0552,0,Rhode Island,RI,75,76,1,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
17147,18148,2020-07-23,1001,0.0552,0,Rhode Island,RI,82,86,4,0,41.6809,-71.5118,1024.57,1053151.0,1027.8956049855062,34638.08007968468,75143.0
7,7,2020-03-10,0,0.0,0,South Carolina,SC,0,0,0,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
10,10,2020-03-11,0,0.0,0,South Carolina,SC,3,3,0,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
12,12,2020-03-12,0,0.0,0,South Carolina,SC,2,2,0,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
13,13,2020-03-13,0,0.0,0,South Carolina,SC,1,1,0,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
19,19,2020-03-14,0,0.0,0,South Carolina,SC,6,6,0,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
28,28,2020-03-15,0,0.0,0,South Carolina,SC,9,9,0,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
32,33,2020-03-16,1,0.0303,0,South Carolina,SC,4,5,1,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
46,47,2020-03-17,1,0.0213,0,South Carolina,SC,14,14,0,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
46,47,2020-03-18,1,0.0213,0,South Carolina,SC,0,0,0,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
80,81,2020-03-19,1,0.0123,0,South Carolina,SC,34,34,0,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
125,126,2020-03-20,1,0.0079,0,South Carolina,SC,45,45,0,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
168,171,2020-03-21,3,0.0175,0,South Carolina,SC,43,45,2,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
193,196,2020-03-22,3,0.0153,0,South Carolina,SC,25,25,0,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
293,298,2020-03-23,5,0.0168,0,South Carolina,SC,100,102,2,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
337,342,2020-03-24,5,0.0146,0,South Carolina,SC,44,44,0,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
417,424,2020-03-25,7,0.0165,0,South Carolina,SC,80,82,2,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
415,424,2020-03-26,9,0.0212,0,South Carolina,SC,-2,0,2,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
529,542,2020-03-27,13,0.024,0,South Carolina,SC,114,118,4,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
645,660,2020-03-28,15,0.0227,0,South Carolina,SC,116,118,2,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
758,774,2020-03-29,16,0.0207,0,South Carolina,SC,113,114,1,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
907,925,2020-03-30,18,0.0195,0,South Carolina,SC,149,151,2,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
1061,1083,2020-03-31,22,0.0203,0,South Carolina,SC,154,158,4,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
1267,1293,2020-04-01,26,0.0201,0,South Carolina,SC,206,210,4,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
1523,1554,2020-04-02,31,0.0199,0,South Carolina,SC,256,261,5,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
1666,1700,2020-04-03,34,0.02,0,South Carolina,SC,143,146,3,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
1877,1917,2020-04-04,40,0.0209,0,South Carolina,SC,211,217,6,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
2005,2049,2020-04-05,44,0.0215,0,South Carolina,SC,128,132,4,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
2184,2232,2020-04-06,48,0.0215,0,South Carolina,SC,179,183,4,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
2366,2417,2020-04-07,51,0.0211,0,South Carolina,SC,182,185,3,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
2366,2417,2020-04-08,51,0.0211,0,South Carolina,SC,0,0,0,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
2726,2793,2020-04-09,67,0.024,0,South Carolina,SC,360,376,16,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
2995,3067,2020-04-10,72,0.0235,0,South Carolina,SC,269,274,5,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
3131,3211,2020-04-11,80,0.0249,0,South Carolina,SC,136,144,8,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
3238,3320,2020-04-12,82,0.0247,0,South Carolina,SC,107,109,2,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
3309,3391,2020-04-13,82,0.0242,0,South Carolina,SC,71,71,0,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
3456,3553,2020-04-14,97,0.0273,0,South Carolina,SC,147,162,15,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
3550,3656,2020-04-15,106,0.028999999999999998,0,South Carolina,SC,94,103,9,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
3820,3931,2020-04-16,111,0.0282,0,South Carolina,SC,270,275,5,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
3983,4099,2020-04-17,116,0.0283,0,South Carolina,SC,163,168,5,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
4129,4248,2020-04-18,119,0.027999999999999997,0,South Carolina,SC,146,149,3,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
4257,4377,2020-04-19,120,0.0274,0,South Carolina,SC,128,129,1,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
4323,4446,2020-04-20,123,0.0277,0,South Carolina,SC,66,69,3,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
4315,4439,2020-04-21,124,0.0279,0,South Carolina,SC,-8,-7,1,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
4621,4761,2020-04-22,140,0.0294,0,South Carolina,SC,306,322,16,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
4767,4917,2020-04-23,150,0.0305,0,South Carolina,SC,146,156,10,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
4913,5070,2020-04-24,157,0.031,0,South Carolina,SC,146,153,7,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
5087,5253,2020-04-25,166,0.0316,0,South Carolina,SC,174,183,9,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
5324,5498,2020-04-26,174,0.0316,0,South Carolina,SC,237,245,8,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
5436,5613,2020-04-27,177,0.0315,0,South Carolina,SC,112,115,3,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
5543,5735,2020-04-28,192,0.0335,0,South Carolina,SC,107,122,15,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
5651,5882,2020-04-29,231,0.0393,0,South Carolina,SC,108,147,39,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
5851,6095,2020-04-30,244,0.04,0,South Carolina,SC,200,213,13,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
6002,6258,2020-05-01,256,0.0409,0,South Carolina,SC,151,163,12,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
6222,6489,2020-05-02,267,0.0411,0,South Carolina,SC,220,231,11,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
6351,6626,2020-05-03,275,0.0415,0,South Carolina,SC,129,137,8,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
6474,6757,2020-05-04,283,0.0419,0,South Carolina,SC,123,131,8,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
6545,6841,2020-05-05,296,0.0433,0,South Carolina,SC,71,84,13,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
6631,6936,2020-05-06,305,0.044000000000000004,0,South Carolina,SC,86,95,9,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
6826,7142,2020-05-07,316,0.0442,0,South Carolina,SC,195,206,11,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
7047,7367,2020-05-08,320,0.0434,0,South Carolina,SC,221,225,4,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
7201,7531,2020-05-09,330,0.0438,0,South Carolina,SC,154,164,10,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
7322,7653,2020-05-10,331,0.0433,0,South Carolina,SC,121,122,1,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
7446,7792,2020-05-11,346,0.0444,0,South Carolina,SC,124,139,15,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
7572,7927,2020-05-12,355,0.0448,0,South Carolina,SC,126,135,9,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
7668,8030,2020-05-13,362,0.0451,0,South Carolina,SC,96,103,7,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
7818,8189,2020-05-14,371,0.0453,0,South Carolina,SC,150,159,9,0,33.8569,-80.945,29922.970000000016,4922493.0,164.50549527670543,28111.101308625526,42416.5
